GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,HttpJsonFulfillmentsCallableFactory,31,13,0,0,9,3,3,3,3,3
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,EntityTypesStubSettings.Builder,132,641,0,0,31,233,4,23,4,23
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ParticipantsStub,60,3,0,0,12,1,12,1,12,1
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcConversationsStub,59,364,0,0,18,149,11,19,11,19
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ConversationProfilesStub,65,7,0,0,13,3,13,3,13,3
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,AnswerRecordsStub,30,3,0,0,6,1,6,1,6,1
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ContextsStubSettings.Builder,77,310,0,0,17,89,4,14,4,14
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,AnswerRecordsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,EnvironmentsStubSettings.Builder,77,311,0,0,17,90,4,14,4,14
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,AnswerRecordsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,AnswerRecordsStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,AnswerRecordsStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,SessionsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,SessionsStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,HttpJsonIntentsCallableFactory,10,34,0,0,2,10,2,4,2,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,EntityTypesStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,EntityTypesStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,EntityTypesStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,FulfillmentsStubSettings,28,114,1,3,7,47,5,19,4,18
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,EntityTypesStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ConversationDatasetsStub,60,7,0,0,12,3,12,3,12,3
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcConversationProfilesStub,59,466,0,0,19,195,11,24,11,24
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,FulfillmentsStubSettings.Builder,49,225,0,0,13,65,4,10,4,10
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcFulfillmentsCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,AnswerRecordsStubSettings,28,122,1,3,7,49,5,19,4,18
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,HttpJsonKnowledgeBasesCallableFactory,31,13,0,0,9,3,3,3,3,3
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ConversationProfilesStubSettings,28,178,1,3,7,67,5,26,4,25
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ConversationDatasetsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,SessionEntityTypesStubSettings,28,146,1,3,7,55,5,22,4,21
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ConversationDatasetsStubSettings.new PagedListDescriptor() {...},18,14,1,1,8,5,4,4,3,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ConversationDatasetsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcContextsCallableFactory,26,13,0,0,5,3,5,3,5,3
